58016	34039	0.286847	17280	13990	2769	29405	29
58000	34039	0.160434	23992	9172	875	1	30
58001	34039	0.158935	24069	9120	850	29368	30
58002	17455	0.181123	11713	5161	581	21616	30
58003	17679	0.205159	11192	5720	767	15066	30
58004	17827	0.237224	10371	6454	1002	15218	30
58005	17870	0.277364	9304	7219	1347	15304	30
58006	34039	0.279444	17780	13494	2765	17474	30
58007	34039	0.278298	17694	13744	2601	29512	30
58008	34039	0.281192	17620	13695	2724	29398	30
58009	34039	0.278754	17691	13719	2629	29495	30
58010	34039	0.275552	17858	13603	2578	29424	30
58011	34039	0.27868	17741	13624	2674	29385	30
58012	34039	0.282485	17606	13635	2798	29421	30
58013	34039	0.282617	17543	13752	2744	29367	30
58014	34039	0.281721	17560	13779	2700	29401	30
58015	34039	0.281618	17537	13832	2670	29482	30
58016	34039	0.282309	17583	13693	2763	29461	30
58000	34039	0.160434	23992	9172	875	1	31
58001	34039	0.160169	24040	9094	905	29557	31
58002	17593	0.182658	11775	5209	609	21784	31
58003	17428	0.208601	10909	5767	752	15077	31
58004	17706	0.242347	10148	6534	1024	14982	31
58005	17889	0.284476	9147	7306	1436	15127	31
58006	34039	0.285379	17397	13856	2786	17490	31
58007	34039	0.285173	17390	13884	2765	29383	31
58008	34039	0.287009	17327	13885	2827	29450	31
58009	34039	0.287347	17291	13934	2814	29450	31
58010	34039	0.287523	17256	13992	2791	29466	31
58011	34039	0.286289	17305	13978	2756	29328	31
58012	34039	0.285467	17392	13860	2787	29478	31
58013	34039	0.287832	17324	13835	2880	29506	31
58014	34039	0.288669	17191	14044	2804	29470	31
58015	34039	0.287244	17339	13845	2855	29417	31
58016	34039	0.287303	17213	14093	2733	29347	31
58000	34039	0.160434	23992	9172	875	1	32
58001	34039	0.161271	23915	9269	855	29348	32
58002	17465	0.182651	11676	5198	591	21738	32
58003	17494	0.210729	10920	5775	799	15087	32
58004	17947	0.244108	10266	6600	1081	15164	32
58005	17945	0.28501	9193	7275	1477	15461	32
58006	34039	0.280619	17525	13924	2590	17530	32
58007	34039	0.279474	17743	13566	2730	29387	32
58008	34039	0.282044	17538	13801	2700	29396	32
58009	34039	0.282294	17522	13816	2701	29411	32
58010	34039	0.285525	17384	13872	2783	29389	32
58011	34039	0.285232	17469	13722	2848	29430	32
58012	34039	0.283763	17431	13898	2710	29492	32
58013	34039	0.28579	17409	13804	2826	29459	32
58014	34039	0.285055	17432	13808	2799	29380	32
58015	34039	0.288889	17210	13991	2838	29507	32
58016	34039	0.291533	17072	14087	2880	29448	32
58000	34039	0.160434	23992	9172	875	1	33
58001	34039	0.161212	23944	9215	880	29454	33
58002	17313	0.183128	11532	5221	560	21589	33
58003	17509	0.210263	10910	5835	764	14916	33
58004	17774	0.246652	10045	6690	1039	15163	33
58005	17715	0.288061	9006	7212	1497	15132	33
58006	34039	0.285981	17348	13913	2778	17323	33
58007	34039	0.285599	17442	13751	2846	29458	33
58008	34039	0.285467	17405	13834	2800	29389	33
58009	34039	0.286921	17397	13751	2891	29425	33
58010	34039	0.289844	17192	13962	2885	29451	33
58011	34039	0.287376	17251	14012	2776	29450	33
58012	34039	0.289815	17235	13878	2926	29521	33
58013	34039	0.2924	17056	14060	2923	29393	33
58014	34039	0.290916	17119	14035	2885	29465	33
58015	34039	0.293149	17056	14009	2974	29411	33
58016	34039	0.289859	17146	14053	2840	29509	33
58000	34039	0.160434	23992	9172	875	1	34
58001	34039	0.160727	24007	9122	910	29514	34
58002	17388	0.18162	11626	5208	554	21698	34
58003	17594	0.209588	10984	5845	765	14962	34
58004	17799	0.241615	10202	6593	1004	15213	34
58005	18051	0.279874	9371	7256	1424	15293	34
