58007	34039	0.274185	17923	13566	2550	1	1	1	29475	17
58008	34039	0.27301	17991	13510	2538	1	1	1	29360	17
58009	34039	0.272217	18014	13518	2507	1	1	1	29429	17
58010	34039	0.27326	17992	13491	2556	1	1	1	29351	17
58011	34039	0.274097	17921	13576	2542	1	1	1	29379	17
58012	34039	0.27467	17904	13571	2564	1	1	1	29427	17
58013	34039	0.274582	17957	13471	2611	1	1	1	29350	17
58014	34039	0.276418	17848	13564	2627	1	1	1	29412	17
58015	34039	0.271365	18061	13482	2496	1	1	1	29403	17
58016	34039	0.27326	17966	13543	2530	1	1	1	29416	17
58000	34039	0.160434	23992	9172	875	1	1	1	1	18
58001	34039	0.160698	24016	9106	917	1	1	1	29464	18
58002	17525	0.184451	11957	4671	897	0.5	0.5	1	21863	18
58003	17643	0.211954	11354	5099	1190	0.5	0.5	1	15129	18
58004	17818	0.245061	10675	5553	1590	0.5	0.5	1	15350	18
58005	18131	0.285202	9823	6274	2034	0.5	0.5	1	15402	18
58006	34039	0.285041	17417	13839	2783	1	1	1	17729	18
58007	34039	0.286069	17375	13853	2811	1	1	1	29394	18
58008	34039	0.288096	17264	13937	2838	1	1	1	29449	18
58009	34039	0.287185	17304	13919	2816	1	1	1	29363	18
58010	34039	0.286392	17335	13911	2793	1	1	1	29454	18
58011	34039	0.287817	17204	14076	2759	1	1	1	29449	18
58012	34039	0.286363	17349	13885	2805	1	1	1	29390	18
58013	34039	0.281662	17550	13803	2686	1	1	1	29451	18
58014	34039	0.283469	17468	13844	2727	1	1	1	29420	18
58015	34039	0.283205	17576	13646	2817	1	1	1	29425	18
58016	34039	0.283821	17436	13884	2719	1	1	1	29418	18
58000	34039	0.160434	23992	9172	875	1	1	1	1	19
58001	34039	0.160625	23982	9179	878	1	1	1	29454	19
58002	17548	0.179023	12133	4547	868	0.5	0.5	1	21913	19
58003	17629	0.207017	11474	5011	1144	0.5	0.5	1	15167	19
58004	17958	0.235912	10934	5575	1449	0.5	0.5	1	15302	19
58005	17923	0.27992	9814	6184	1925	0.5	0.5	1	15492	19
58006	34039	0.278548	17716	13683	2640	1	1	1	17495	19
58007	34039	0.277623	17778	13622	2639	1	1	1	29481	19
58008	34039	0.275331	17907	13520	2612	1	1	1	29469	19
58009	34039	0.272144	18015	13521	2503	1	1	1	29512	19
58010	34039	0.272349	18058	13421	2560	1	1	1	29399	19
58011	34039	0.271615	18020	13547	2472	1	1	1	29448	19
58012	34039	0.270264	18062	13555	2422	1	1	1	29411	19
58013	34039	0.26759	18267	13327	2445	1	1	1	29382	19
58014	34039	0.264887	18389	13267	2383	1	1	1	29408	19
58015	34039	0.263404	18426	13294	2319	1	1	1	29463	19
58016	34039	0.261127	18625	13051	2363	1	1	1	29460	19
58000	34039	0.160434	23992	9172	875	1	1	1	1	20
58001	34039	0.161961	23911	9230	898	1	1	1	29388	20
58002	17552	0.177928	12182	4494	876	0.5	0.5	1	21872	20
58003	17480	0.207637	11347	5007	1126	0.5	0.5	1	15117	20
58004	17892	0.241225	10718	5716	1458	0.5	0.5	1	15188	20
58005	17911	0.282229	9779	6154	1978	0.5	0.5	1	15474	20
58006	34039	0.279356	17696	13668	2675	1	1	1	17502	20
58007	34039	0.279429	17703	13649	2687	1	1	1	29419	20
58008	34039	0.278019	17695	13761	2583	1	1	1	29412	20
58009	34039	0.279048	17655	13771	2613	1	1	1	29307	20
58010	34039	0.276932	17786	13653	2600	1	1	1	29432	20
58011	34039	0.276903	17804	13619	2616	1	1	1	29351	20
58012	34039	0.277755	17803	13563	2673	1	1	1	29367	20
58013	34039	0.27799	17756	13641	2642	1	1	1	29427	20
58014	34039	0.275904	17849	13597	2593	1	1	1	29386	20
58015	34039	0.277358	17764	13668	2607	1	1	1	29425	20
58016	34039	0.277388	17807	13580	2652	1	1	1	29514	20
58000	34039	0.160434	23992	9172	875	1	1	1	1	21
58001	34039	0.161741	23908	9251	880	1	1	1	29392	21
58002	17291	0.185154	11801	4577	913	0.5	0.5	1	21754	21
58003	17607	0.211194	11341	5095	1171	0.5	0.5	1	15007	21
58004	17830	0.244448	10651	5641	1538	0.5	0.5	1	15193	21
58005	17914	0.284554	9716	6201	1997	0.5	0.5	1	15391	21
58006	34039	0.281648	17551	13802	2686	1	1	1	17499	21
58007	34039	0.282279	17586	13689	2764	1	1	1	29423	21
58008	34039	0.282661	17487	13861	2691	1	1	1	29368	21
58009	34039	0.284497	17455	13800	2784	1	1	1	29442	21
58010	34039	0.28554	17395	13849	2795	1	1	1	29463	21
58011	34039	0.285672	17402	13826	2811	1	1	1	29435	21
58012	34039	0.285511	17402	13837	2800	1	1	1	29457	21
58013	34039	0.284585	17398	13908	2733	1	1	1	29454	21
58014	34039	0.284659	17483	13733	2823	1	1	1	29428	21
58015	34039	0.286172	17314	13968	2757	1	1	1	29392	21
58016	34039	0.286892	17289	13969	2781	1	1	1	29396	21
58000	34039	0.160434	23992	9172	875	1	1	1	1	22
58001	34039	0.160581	23984	9178	877	1	1	1	29420	22
58002	17523	0.182446	11983	4686	854	0.5	0.5	1	21930	22
58003	17515	0.205852	11402	5015	1098	0.5	0.5	1	15114	22
58004	17886	0.236638	10841	5625	1420	0.5	0.5	1	15241	22
58005	18037	0.27682	9939	6210	1888	0.5	0.5	1	15463	22
58006	34039	0.275287	17914	13509	2616	1	1	1	17630	22
58007	34039	0.275052	17945	13463	2631	1	1	1	29349	22
58008	34039	0.280605	17627	13721	2691	1	1	1	29322	22
58009	34039	0.283616	17508	13754	2777	1	1	1	29444	22
58010	34039	0.283968	17474	13798	2767	1	1	1	29359	22
58011	34039	0.284306	17451	13821	2767	1	1	1	29406	22
58012	34039	0.281251	17593	13745	2701	1	1	1	29439	22
58013	34039	0.281501	17598	13718	2723	1	1	1	29486	22
58014	34039	0.280957	17586	13779	2674	1	1	1	29515	22
58015	34039	0.28131	17650	13627	2762	1	1	1	29446	22
58016	34039	0.282896	17490	13839	2710	1	1	1	29369	22
58000	34039	0.160434	23992	9172	875	1	1	1	1	23
58001	34039	0.160301	23971	9223	845	1	1	1	29466	23
58002	17447	0.185333	11916	4595	936	0.5	0.5	1	21680	23
58003	17600	0.209489	11394	5038	1168	0.5	0.5	1	15140	23
58004	17775	0.247286	10558	5643	1574	0.5	0.5	1	15222	23
58005	18091	0.291388	9648	6343	2100	0.5	0.5	1	15464	23
58006	34039	0.286216	17275	14043	2721	1	1	1	17655	23
58007	34039	0.28742	17283	13945	2811	1	1	1	29482	23
58008	34039	0.287802	17287	13911	2841	1	1	1	29443	23
58009	34039	0.288199	17271	13916	2852	1	1	1	29525	23
58010	34039	0.290755	17102	14080	2857	1	1	1	29382	23
58011	34039	0.291754	17019	14178	2842	1	1	1	29384	23
58012	34039	0.29005	17147	14038	2854	1	1	1	29500	23
58013	34039	0.29171	17102	14015	2922	1	1	1	29348	23
58014	34039	0.293972	16965	14135	2939	1	1	1	29378	23
58015	34039	0.289771	17187	13977	2875	1	1	1	29493	23
58016	34039	0.289345	17192	13996	2851	1	1	1	29381	23
58000	34039	0.160434	23992	9172	875	1	1	1	1	24
58001	34039	0.161374	23951	9190	898	1	1	1	29462	24
58002	17506	0.184137	11966	4633	907	0.5	0.5	1	21825	24
58003	17630	0.204368	11522	5010	1098	0.5	0.5	1	15154	24
58004	17658	0.238221	10673	5557	1428	0.5	0.5	1	15236	24
58005	17942	0.281881	9797	6175	1970	0.5	0.5	1	15296	24
58006	34039	0.280825	17678	13604	2757	1	1	1	17536	24
58007	34039	0.279944	17663	13694	2682	1	1	1	29392	24
58008	34039	0.27846	17778	13565	2696	1	1	1	29439	24
58009	34039	0.2794	17585	13887	2567	1	1	1	29432	24
58010	34039	0.280487	17588	13807	2644	1	1	1	29383	24
58011	34039	0.28059	17654	13668	2717	1	1	1	29386	24
58012	34039	0.280296	17594	13808	2637	1	1	1	29387	24
58013	34039	0.282353	17487	13882	2670	1	1	1	29413	24
58014	34039	0.282925	17534	13749	2756	1	1	1	29368	24
58015	34039	0.283777	17433	13893	2713	1	1	1	29486	24
58016	34039	0.283998	17445	13854	2740	1	1	1	29466	24
58000	34039	0.160434	23992	9172	875	1	1	1	1	25
58001	34039	0.160213	23954	9263	822	1	1	1	29378	25
58002	17337	0.182067	11916	4529	892	0.5	0.5	1	21757	25
58003	17867	0.209017	11587	5091	1189	0.5	0.5	1	15099	25
58004	17877	0.238826	10815	5585	1477	0.5	0.5	1	15449	25
58005	18058	0.27791	9933	6213	1912	0.5	0.5	1	15469	25
58006	34039	0.278651	17774	13560	2705	1	1	1	17641	25
58007	34039	0.27799	17715	13723	2601	1	1	1	29445	25
58008	34039	0.276947	17846	13532	2661	1	1	1	29541	25
58009	34039	0.274479	17876	13640	2523	1	1	1	29357	25
58010	34039	0.270557	18123	13413	2503	1	1	1	29416	25
58011	34039	0.269118	18150	13457	2432	1	1	1	29442	25
58012	34039	0.269632	18164	13394	2481	1	1	1	29491	25
58013	34039	0.269838	18130	13448	2461	1	1	1	29418	25
58014	34039	0.270528	18119	13423	2497	1	1	1	29488	25
58015	34039	0.271292	18091	13427	2521	1	1	1	29368	25
58016	34039	0.269338	18202	13338	2499	1	1	1	29405	25
58000	34039	0.160434	23992	9172	875	1	1	1	1	26
58001	34039	0.158656	24091	9095	853	1	1	1	29499	26
58002	17249	0.17746	11994	4388	867	0.5	0.5	1	21688	26
58003	17515	0.20177	11522	4918	1075	0.5	0.5	1	15021	26
58004	17740	0.232413	10852	5530	1358	0.5	0.5	1	15194	26
58005	17834	0.276298	9867	6079	1888	0.5	0.5	1	15368	26
58006	34039	0.274846	17895	13577	2567	1	1	1	17436	26
58007	34039	0.275552	17914	13491	2634	1	1	1	29417	26
58008	34039	0.275596	17875	13566	2598	1	1	1	29505	26
58009	34039	0.277211	17730	13746	2563	1	1	1	29419	26
58010	34039	0.279297	17719	13626	2694	1	1	1	29259	26
58011	34039	0.2773	17765	13670	2604	1	1	1	29409	26
58012	34039	0.277035	17831	13556	2652	1	1	1	29396	26
58013	34039	0.275948	17909	13474	2656	1	1	1	29503	26
58014	34039	0.277373	17725	13745	2569	1	1	1	29408	26
58015	34039	0.277608	17771	13637	2631	1	1	1	29342	26
